8.488282444652588765e+01 5.675792017383781740e+01 1.762320887372625293e+02 2.826908300625918855e+02 2.640952715198518490e+02 1.075127523867306536e+02
5.272176317138894319e+01 3.483702133697863701e+01 1.074850333905501429e+02 1.708221663480935604e+02 1.598901156168521993e+02 6.708265909670080873e+01
6.921535712751517622e+01 4.622755982200931157e+01 1.434398558989310004e+02 2.298584456596950076e+02 2.147828373230308898e+02 8.771241315745510292e+01
9.836456443772522107e+01 6.599513150158725239e+01 2.052502767880591819e+02 3.299969558197758488e+02 3.081458155333220930e+02 1.244439341861640287e+02
6.432023883853230473e+01 4.288703631724695242e+01 1.329565478492042985e+02 2.127768053090203466e+02 1.988761134608857901e+02 8.156212873382753514e+01
5.857067797647118823e+01 3.898876231347844623e+01 1.207881618105579946e+02 1.931364070724143858e+02 1.805492808380631686e+02 7.430354372533668084e+01
9.058661213285870417e+01 6.069083164061214575e+01 1.886120739839623184e+02 3.029178449195405847e+02 2.829224575842195009e+02 1.146673785132280727e+02
7.882019179504345630e+01 5.271809402508154108e+01 1.636929431928876966e+02 2.625696550082639078e+02 2.452999973610994857e+02 9.983556631251235558e+01
7.111715219841380531e+01 4.752191794929979096e+01 1.475008219952210311e+02 2.364749715118641689e+02 2.209443039439297536e+02 9.010150937927596715e+01
7.559213181921916203e+01 5.055901421147967767e+01 1.569963948727211118e+02 2.518526411650859700e+02 2.352828165856740270e+02 9.574195303089959452e+01
1.086472514251234998e+02 7.291178373665087520e+01 2.267956368863033276e+02 3.647195463991788529e+02 3.405533218897307961e+02 1.374366008226346594e+02
9.621878489039215765e+01 6.455452212485357677e+01 2.007693080380215633e+02 3.227894682207288497e+02 3.014162967744482557e+02 1.217292344276152107e+02
7.418907534758216116e+01 4.959183269140322636e+01 1.539600003092559746e+02 2.469171129880292028e+02 2.306837177299553332e+02 9.397682967498940343e+01
5.322974513137626218e+01 3.507486257316088540e+01 1.080444545572347579e+02 1.712980482074626707e+02 1.604154365268495894e+02 6.780852724408521226e+01
5.320950580014118714e+01 3.538967346496917799e+01 1.095756331503594083e+02 1.750510018278632742e+02 1.636732134494195634e+02 6.753257332915791267e+01
9.707627203249319336e+01 6.513595538916615624e+01 2.025837685791736931e+02 3.257202167960849692e+02 3.041504108843869290e+02 1.228121315258860022e+02
1.131090948164547854e+02 7.597175311724993207e+01 2.364132364521858563e+02 3.804101227204569113e+02 3.551618455017551241e+02 1.430378196262113306e+02
7.540598975957368566e+01 4.939782480945024190e+01 1.516909690826380483e+02 2.394075828351533346e+02 2.244073747617112531e+02 9.626544806733625137e+01
6.671470747025500714e+01 4.440359868220730277e+01 1.375397649019528217e+02 2.198546896822713279e+02 2.055397086018206210e+02 8.464826381012858292e+01
7.021201536005389698e+01 4.685981889535366918e+01 1.453585846623611815e+02 2.328427671505155558e+02 2.175882259703203090e+02 8.899226525502558616e+01
6.530406602315633791e+01 4.338437287810347698e+01 1.342629804283112662e+02 2.143499411878228784e+02 2.004439444229851688e+02 8.290916476059214801e+01
5.139024422242914625e+01 3.410677576110708742e+01 1.054838173404932604e+02 1.682341296922895708e+02 1.573532508838325157e+02 6.527659866187843818e+01
7.747415951718085125e+01 5.187768857283788293e+01 1.611880456644532842e+02 2.588003826053909506e+02 2.417308241876776265e+02 9.808262499973079684e+01
6.743225119996827743e+01 4.501919792975979817e+01 1.396732391002483382e+02 2.237924995691591903e+02 2.091199851643682450e+02 8.545813041549433819e+01
1.202351082973198118e+02 8.081390743096534379e+01 2.515530636564772067e+02 4.049227487490097701e+02 3.780194448072061277e+02 1.520211008660924108e+02
6.784447949431216784e+01 4.524643485311582936e+01 1.403028866308500255e+02 2.246295970311393830e+02 2.099348810907640654e+02 8.601349538351485080e+01
