4.467925508563600090e+01 2.652675893827314013e+01 1.051411726017032606e+02 1.739562745776265729e+02 1.737602138978022595e+02 5.581688769291785945e+01
5.460026626645318970e+01 3.203304979437402977e+01 1.334933866525078088e+02 2.258813845062843484e+02 2.313318353977005586e+02 6.538043783960654309e+01
5.514807675534211739e+01 3.237941861275685795e+01 1.348864709283107004e+02 2.277645840721464765e+02 2.326121894016063152e+02 6.625968785147424001e+01
5.262613572269391682e+01 3.087164679686731716e+01 1.284409245492867626e+02 2.174798843223580889e+02 2.229813072948270474e+02 6.296407371714163048e+01
1.859542958233544141e+01 1.115450048652051862e+01 4.188809352760250704e+01 6.788295484853313155e+01 6.613880916308994529e+01 2.397717954050128242e+01
6.908445238349808903e+01 4.044107028671771786e+01 1.704921243802158699e+02 2.894874529402947019e+02 2.976164985053168266e+02 8.215197912408865477e+01
1.989487016290431143e+01 1.191060281353925632e+01 4.524159346767294210e+01 7.362207369817690505e+01 7.210666972277260811e+01 2.551351818233425206e+01
4.747279955120318107e+01 2.792255430021806717e+01 1.149747068767941300e+02 1.936962546136255696e+02 1.974221450978327539e+02 5.733425270525179940e+01
7.105955094240101744e+01 4.151417058141290539e+01 1.763367516803259321e+02 3.005060769369680429e+02 3.102036830321588923e+02 8.388080718309632289e+01
3.030164734423979667e+01 1.796026046294443290e+01 7.126599976991138874e+01 1.184143882799294261e+02 1.188595739104168842e+02 3.754448972527376327e+01
5.298677468081881159e+01 3.123529132395003671e+01 1.274891514720897021e+02 2.139062347125899350e+02 2.171173315927486556e+02 6.454076432502549210e+01
1.196735604953314294e+02 6.926483420321872586e+01 3.062292792253742277e+02 5.296839544520031495e+02 5.554536642814770175e+02 1.366291180342713574e+02
8.528191168116278220e+01 4.974527806363182947e+01 2.127109093703203939e+02 3.634527425641618947e+02 3.762738106136447414e+02 1.001189309899867652e+02
2.778719936236086596e+01 1.653176627501856899e+01 6.465633913173343217e+01 1.065884114369430336e+02 1.060020147948206386e+02 3.489781172576962831e+01
