5.604513816394752723e+01 3.890533834759195031e+01 1.145802274836070467e+02 1.827702782304276639e+02 1.774894304523721189e+02 7.295334917369757477e+01
9.663687923122537882e+01 6.722783640015427409e+01 2.001730948460364630e+02 3.226235994811609658e+02 3.137228864619917204e+02 1.248633366722186082e+02
1.006415291774823260e+02 7.001809861018089975e+01 2.085542979015497735e+02 3.362672082029001785e+02 3.270079713414836533e+02 1.300041570750523761e+02
5.167723175616832521e+01 3.586399413575551876e+01 1.054874729216186324e+02 1.680707951875547224e+02 1.631903173868046224e+02 6.732422510755637290e+01
4.548385932806999676e+01 3.154608958513063044e+01 9.249331093331500142e+01 1.469108939351528988e+02 1.425874776826020138e+02 5.939859666352066370e+01
7.147204732313218756e+01 4.966347599370114807e+01 1.470169130171886138e+02 2.357018935149848744e+02 2.290439552126537137e+02 9.270538982413803808e+01
4.324526626941474206e+01 2.992480196135437609e+01 8.666788920701591792e+01 1.358113103627691203e+02 1.315763595102682757e+02 5.703537950132093215e+01
4.156169072673458231e+01 2.879866502791105631e+01 8.395460716290969572e+01 1.322887172398333746e+02 1.282531820409899979e+02 5.459191888181328522e+01
5.233445019494782002e+01 3.631774711029797231e+01 1.067856474323610598e+02 1.701052428026673056e+02 1.651610517936167639e+02 6.817251010602822703e+01
4.708988501551370121e+01 3.266616515353538830e+01 9.577911476163245652e+01 1.517595802907340499e+02 1.472366730127687333e+02 6.160800242564528162e+01
8.976300401954316044e+01 6.243703531926749406e+01 1.857934888744946704e+02 2.993630904363625405e+02 2.910952330152572358e+02 1.159935602734526157e+02
8.557546307340425074e+01 5.939598743451524854e+01 1.745899479576664532e+02 2.767595174535292699e+02 2.685248354016799794e+02 1.121630601406177021e+02
8.884752493478492852e+01 6.176519296842908346e+01 1.832729159501924698e+02 2.945068879774537436e+02 2.862743780576934114e+02 1.150591230791432622e+02
8.443252396171004648e+01 5.870193977115691553e+01 1.742722298746840863e+02 2.801982324660240806e+02 2.723848273866944965e+02 1.092799018729464677e+02
4.083215577224616766e+01 2.831239251066715212e+01 8.286847388655419877e+01 1.312898357532455407e+02 1.273802477167312190e+02 5.340899972412779562e+01
7.039472812490551235e+01 4.886802377764627892e+01 1.439857874479223483e+02 2.299241548256621286e+02 2.233168858451193159e+02 9.157320859966549165e+01
8.414241876437952783e+01 5.847512831992501248e+01 1.732281016028332772e+02 2.779732338670472700e+02 2.701541144332925342e+02 1.090692080318241182e+02
3.462387626254160011e+01 2.396007138150628180e+01 6.938096240869151643e+01 1.086900205771869992e+02 1.052926863389525352e+02 4.560625879153579376e+01
8.177535884198915994e+01 5.681638214525396080e+01 1.680841857981758096e+02 2.692343019668227271e+02 2.615979196262005644e+02 1.061693796247409693e+02
5.145980742915286044e+01 3.571519870397284535e+01 1.050822091610538962e+02 1.674639391103750086e+02 1.626061991816968657e+02 6.704030266883478362e+01
6.083272949746215374e+01 4.224500760462984772e+01 1.246623320455689168e+02 1.992139432901249165e+02 1.935041578608095278e+02 7.909917887250759350e+01
7.019442930878982168e+01 4.874428414853816349e+01 1.438284590263992868e+02 2.299319779607447458e+02 2.233544505719435165e+02 9.121379674143747707e+01
5.892384210509476361e+01 4.090532777799812436e+01 1.204867486329062842e+02 1.921636783558353159e+02 1.866070967911730349e+02 7.672187384791338616e+01
6.448511799979802106e+01 4.471971294166407063e+01 1.309883665315794588e+02 2.074986252601316323e+02 2.013169497909969436e+02 8.446766066886337399e+01
3.431813674028767025e+01 2.377946224219986959e+01 6.938545884950065101e+01 1.097240867637291331e+02 1.064336224790168899e+02 4.493712761163848768e+01
9.879804833032855527e+01 6.873039939310343982e+01 2.046425454329376805e+02 3.298546491620887764e+02 3.207588865032392391e+02 1.276496129957969998e+02
4.503932456767864778e+01 3.123794194698366766e+01 9.158695602360484145e+01 1.454830315695779746e+02 1.412022333411982800e+02 5.878822482108057557e+01
4.270121774328026731e+01 2.948565842952217508e+01 8.437185244066239420e+01 1.301171050756975092e+02 1.257829375730116226e+02 5.704026988216679683e+01
6.256779785439162822e+01 4.345598071776718996e+01 1.283326581838610139e+02 2.052512542848298267e+02 1.993907372772043800e+02 8.130483203716619300e+01
8.365775229156653836e+01 5.817310312191963817e+01 1.728403447476121357e+02 2.780662017783618012e+02 2.703325979006270359e+02 1.082286198285222838e+02
6.264118201519552542e+01 4.348417661073035845e+01 1.280313782674116112e+02 2.039696727299184431e+02 1.980407360863894155e+02 8.166127722464453598e+01
6.893088558977245839e+01 4.789747988125066769e+01 1.417860277904855195e+02 2.273343324451504373e+02 2.209149550862508704e+02 8.938886188175037262e+01
7.763040895225439897e+01 5.396556214325852352e+01 1.600827631119009311e+02 2.570925512901702064e+02 2.498848322759758958e+02 1.005709101181991940e+02
8.490969412474193234e+01 5.902445583914017391e+01 1.750865952628354023e+02 2.812707081095987292e+02 2.733972358408166770e+02 1.099673420393445014e+02
7.105623188189585449e+01 4.937925451534182031e+01 1.462553797110058440e+02 2.346646115272250199e+02 2.280598254320785827e+02 9.209454240734679331e+01
1.116830198605436522e+02 7.774088898282039395e+01 2.321700798570338975e+02 3.752670165628006202e+02 3.650489266436806020e+02 1.439938321513708104e+02
7.771141033705936252e+01 5.399150589329132544e+01 1.597150460155291114e+02 2.558602039411139799e+02 2.486077436148531206e+02 1.008702726571853390e+02
1.097151874455276328e+02 7.637970770821380029e+01 2.282352547471882644e+02 3.691120158450901272e+02 3.590872210532664894e+02 1.413946964364583323e+02
7.629312108657988745e+01 5.300656687752295682e+01 1.567567604076942018e+02 2.507957194983571867e+02 2.436407841176116449e+02 9.915873272830901897e+01
1.419141360171526003e+02 9.888292103152775780e+01 2.967777924506491445e+02 4.818519177865686061e+02 4.689996758079306005e+02 1.823512369294415976e+02
1.066964799788486999e+02 7.425820050418788298e+01 2.215962750999537434e+02 3.579260763878629632e+02 3.481490925103782956e+02 1.376344713101950958e+02
1.200160798272262213e+02 8.357220152520258694e+01 2.500475455744484350e+02 4.048586592559466908e+02 3.939217108345913516e+02 1.545382157179069225e+02
7.546394918702635835e+01 5.243650027116488133e+01 1.551764377299237481e+02 2.485378717101933148e+02 2.414826410758136603e+02 9.796946328954628314e+01
2.355593910218638598e+01 1.568945684971710364e+01 3.597663598942608587e+01 3.961472273666493038e+01 3.620310108762919299e+01 3.650756892417572885e+01
8.953315891774629165e+01 6.224636483039536472e+01 1.847917611879969968e+02 2.972228764813018529e+02 2.889510875763106696e+02 1.158364328771987601e+02
7.151957329707167332e+01 4.969915218015198377e+01 1.471722271515229465e+02 2.360779534467147869e+02 2.294263348456632912e+02 9.272202469347936926e+01
2.268034829683671205e+01 1.513847949845664687e+01 3.508869556550308744e+01 3.880876083976653490e+01 3.548505557911926189e+01 3.521399646588122323e+01
8.347242686864795758e+01 5.804858817452781494e+01 1.725448701546226289e+02 2.777434672524247503e+02 2.700389177114615791e+02 1.079425122973785278e+02
9.205217849233734739e+01 6.403279040904536146e+01 1.906011813008074398e+02 3.072297105377571143e+02 2.987604000232020098e+02 1.189159337704004571e+02
3.947723189210221051e+01 2.735816379279710020e+01 7.986825984080272178e+01 1.262829219051493510e+02 1.224916616924215305e+02 5.170393922033557033e+01
1.082552497077910232e+02 7.534762638042809613e+01 2.249243078752333531e+02 3.634713509843761585e+02 3.535648642957421544e+02 1.395827692760981051e+02
1.194089059605942396e+02 8.314322750164782860e+01 2.486815317933110236e+02 4.025913995134243351e+02 3.917096232536160869e+02 1.537528458830573186e+02
8.391996384024524502e+01 5.832295330150572710e+01 1.727654186588473806e+02 2.769756808545103013e+02 2.691477573248747035e+02 1.088849242910945776e+02
6.271044087283942758e+01 4.353333661095298623e+01 1.282667919518850965e+02 2.048590219641203021e+02 1.989766858734683410e+02 8.154956276438407770e+01
9.127147212555829014e+01 6.348297927346943226e+01 1.888687928663708533e+02 3.043174949425749105e+02 2.959140209128516972e+02 1.179398849082283078e+02
9.570285473560312539e+01 6.655952134559817068e+01 1.979455630385760969e+02 3.188601689173480054e+02 3.100457489623436231e+02 1.236913289646500687e+02
5.330378937037178844e+01 3.687102405920542481e+01 1.065437724703334084e+02 1.663115518648809825e+02 1.610404550211461014e+02 7.059079758541409433e+01
2.849658193170549225e+01 1.973129865830084384e+01 5.733930891224605375e+01 9.023981212959813547e+01 8.747625141007517868e+01 3.743876062895031964e+01
6.208184605719749527e+01 4.311647510368513281e+01 1.273269015735103835e+02 2.038106480903888951e+02 1.980147748983661700e+02 8.057894639180024399e+01
5.421907358723538550e+01 3.763495152125969412e+01 1.108156192091387311e+02 1.768100972821416121e+02 1.717090644396380981e+02 7.055913916049686918e+01
7.455265412808722658e+01 5.181448197794272659e+01 1.535595713304970218e+02 2.465733037681737869e+02 2.396580331592148809e+02 9.656273046920482273e+01
5.760516193702257226e+01 4.000130689930880123e+01 1.180297598546976587e+02 1.887337342562871640e+02 1.833414890549279903e+02 7.483854209561850723e+01
7.587093220822649187e+01 5.273664903703279805e+01 1.563293881020056233e+02 2.507757950172074288e+02 2.437069940289188708e+02 9.840386502009523895e+01
7.591315487840353171e+01 5.273511551463891323e+01 1.559080668297048931e+02 2.497134967532603014e+02 2.426305945893202534e+02 9.852953774371498241e+01
8.864563721011364805e+01 6.163241955199995914e+01 1.829834025113896985e+02 2.941782200265624851e+02 2.859709108629974139e+02 1.147473646190541245e+02
5.039022686683131269e+01 3.494498013442508011e+01 1.024001077411109009e+02 1.625737238594233531e+02 1.577802101377646409e+02 6.581832525422851177e+01
1.041037770471790793e+02 7.244944015361929246e+01 2.161334391580846841e+02 3.490029305742924635e+02 3.394571660973918483e+02 1.343178513295707148e+02
1.408953576171701343e+02 9.816357339448437358e+01 2.944712338701120302e+02 4.778533292143608833e+02 4.650757283151358479e+02 1.811235000353497924e+02
4.752065966911985129e+01 3.297546908736661919e+01 9.687591518723772310e+01 1.538896360561090546e+02 1.493569553550911451e+02 6.207909879963986555e+01
3.697578026266080542e+01 2.562310173688560155e+01 7.480177974997596380e+01 1.183578164158298023e+02 1.148177479153312106e+02 4.840324760468701015e+01
1.021158540478582211e+02 7.105988298941055348e+01 2.118984543439040067e+02 3.420283405873749416e+02 3.326565972401986642e+02 1.317981654435355381e+02
5.465676614077354145e+01 3.791150924155471102e+01 1.111901120037913699e+02 1.765932627115615787e+02 1.713925340399028983e+02 7.137785439360106921e+01
1.093117744806354210e+02 7.606538524917992561e+01 2.267539315544058809e+02 3.656624745098195035e+02 3.555962907198004359e+02 1.412351168362860108e+02
4.755593682592416371e+01 3.297138667391712374e+01 9.647641647428395117e+01 1.529087493097925403e+02 1.483648101180855292e+02 6.216748853230683380e+01
7.717867437114965412e+01 5.362530279912234477e+01 1.587055964459062523e+02 2.544415063428789381e+02 2.472556086180930492e+02 1.001032312225285779e+02
9.021778475627124294e+01 6.273666326976401564e+01 1.863932286084550753e+02 2.996908880314222188e+02 2.913299176602257603e+02 1.167885220173642580e+02
6.579153087178890758e+01 4.569210402172699759e+01 1.349296079675539488e+02 2.159963125525369492e+02 2.098569446826294325e+02 8.539825838232050614e+01
6.266927639327312249e+01 4.350887685971383689e+01 1.282313461822077727e+02 2.047568671393183877e+02 1.988690085161935031e+02 8.150894589649323052e+01
5.601782357994197525e+01 3.888810538253191851e+01 1.145514272956207833e+02 1.827311362123222125e+02 1.774519387618803989e+02 7.292327531788249928e+01
8.438160425600831616e+01 5.867334250490326752e+01 1.742935788331503488e+02 2.804347003187906466e+02 2.726402874365707589e+02 1.091381065006244171e+02
3.554751741885590377e+01 2.461042913059056048e+01 7.144265256034154277e+01 1.121527653530762336e+02 1.086790262220122258e+02 4.681472411348792662e+01
7.252507005781554028e+01 5.040383648451978615e+01 1.492901207262718799e+02 2.392580690533982306e+02 2.324835287050200918e+02 9.410932925922678294e+01
7.371766278272293960e+01 5.123455366848168779e+01 1.518256004112800497e+02 2.436523279043979073e+02 2.367997751421079897e+02 9.554051308799880360e+01
3.593199371443287760e+01 2.488861007963870975e+01 7.247247530465909904e+01 1.143538094124813256e+02 1.108908530020798935e+02 4.710334010567726182e+01
1.669571701565286048e+01 1.128159908039471304e+01 2.777086405112294187e+01 3.198701658718852059e+01 2.942387973406715673e+01 2.575230193926140032e+01
6.825553205833570303e+01 4.740743499630718816e+01 1.400290054738730134e+02 2.240589081395584117e+02 2.176751224634834898e+02 8.865505409457249186e+01
8.110289858399430329e+01 5.638270874543649569e+01 1.672851924028763904e+02 2.686179070274408218e+02 2.610803404586073952e+02 1.051002461950609899e+02
7.539271973157791251e+01 5.237125687427285925e+01 1.548013996280404569e+02 2.479039448668809769e+02 2.408681801571911478e+02 9.786912864101093135e+01
8.078526852687954829e+01 5.613256808807211229e+01 1.661515840614027297e+02 2.664398760831372215e+02 2.589233801034523026e+02 1.047642460085092324e+02
4.595304179281953338e+01 3.185556963394351726e+01 9.308951084468040449e+01 1.470547592530941756e+02 1.426178012810923406e+02 6.026843577926570106e+01
4.958481789981730969e+01 3.438781791702862733e+01 1.007729563540983122e+02 1.599102236026279797e+02 1.551836675311709541e+02 6.480843324681723061e+01
4.145628655211777414e+01 2.873859199240204987e+01 8.402492107698074619e+01 1.329798198893756194e+02 1.290029112468318999e+02 5.428932347471024400e+01
1.073707029244070554e+02 7.473001180439408131e+01 2.230553914179572246e+02 3.604138470478537783e+02 3.505865899472227056e+02 1.384642143742437668e+02
1.226018406476945586e+02 8.536436056083719848e+01 2.552826245197602475e+02 4.131268000754328682e+02 4.019405838867658076e+02 1.579377334730569942e+02
5.028955914026111884e+01 3.484606717239135776e+01 1.016737214326641379e+02 1.607504141600247181e+02 1.559257535146323903e+02 6.588146952953886171e+01
9.585420218343926990e+01 6.669315278248242862e+01 1.987403502988806849e+02 3.206269285098150590e+02 3.118215178283205091e+02 1.237456427120462763e+02
6.264249814349651047e+01 4.349430156750651122e+01 1.282114406096916071e+02 2.045460294965957928e+02 1.986381578625649240e+02 8.157094805885800781e+01
1.024959610504179182e+02 7.131879021069779867e+01 2.126080436562805005e+02 3.431874655399902849e+02 3.337878095477231000e+02 1.322698522750006305e+02
7.498047389845503119e+01 5.209190828948086960e+01 1.540624175395561224e+02 2.467639779032292040e+02 2.397641510564897089e+02 9.733059243617535117e+01
8.654452265840224356e+01 6.016621127265667468e+01 1.785347046665893345e+02 2.868014711331746867e+02 2.787703477445271005e+02 1.121060877495181387e+02
